Transaction ID,Stage,Entity,Timestamp,RFID ID,GPS Latitude,GPS Longitude,Temperature,Humidity,Route ID,Speed,Delivery Status,Risk Factor,Delay Time,Cost,Disruption Type
TXN_53,Warehouse,Warehouse C,2024-03-28 11:52:52.342727,RFID_152,39.69533849256448,-79.17112729918362,7.08401902304233,77.6291248876021,Route_53,26.719925922883704,In Transit,Human Error,44.6337831501062,482.11986132142994,Strike
TXN_54,Retailer,Warehouse C,2025-01-05 11:52:52.342727,RFID_153,38.993916178868325,-75.27150926499858,7.9357749203762555,58.93334848410081,Route_54,17.646966090051976,Delivered,Human Error,23.222251035974224,361.9262121142307,Strike
TXN_55,Warehouse,Supplier A,2024-09-26 11:52:52.342727,RFID_154,39.98967055266669,-75.75012314259669,24.55402285635507,74.56616909968444,Route_55,49.26214237214416,In Transit,Equipment Failure,23.5415566433256,410.6171909586365,Traffic Jam
TXN_56,Retailer,Supplier A,2025-01-06 11:52:52.342727,RFID_155,36.75355907725855,-76.65488831335446,38.584179926495146,21.134027813762703,Route_56,69.24766955554557,Delivered,Equipment Failure,5.747845848025531,228.93574357973887,Traffic Jam
TXN_57,Retailer,Retailer D,2024-02-12 11:52:52.342727,RFID_156,38.83594144465563,-77.68852219499696,22.16367402517188,77.28662973456747,Route_57,49.39451424401872,Delivered,Traffic,38.52749971930655,201.34072737723,Equipment Failure
TXN_58,Manufacturing,Warehouse C,2024-07-24 11:52:52.342727,RFID_157,37.00965456804621,-77.94117229207745,-1.5359239820765174,22.809720135975656,Route_58,34.90787187561777,In Transit,Human Error,11.854339798419,155.51780305242647,Strike
TXN_59,Warehouse,Carrier B,2024-04-29 11:52:52.342727,RFID_158,37.399378101519545,-76.74513266424523,-1.598737376566986,82.29393634540037,Route_59,60.235406550139665,Delivered,Weather,43.181399489871126,266.291612740584,Weather
TXN_60,Manufacturing,Retailer D,2024-02-21 11:52:52.342727,RFID_159,38.13752731609185,-77.27284065296547,37.81404493805047,89.43739230670504,Route_60,41.230210187097995,Delivered,Weather,43.719562575859015,298.32293009037585,Equipment Failure
TXN_61,Warehouse,Supplier A,2024-10-13 11:52:52.342727,RFID_160,39.36838557093169,-79.68863447059057,8.378085563830012,40.58472235237445,Route_61,93.95809211139698,In Transit,Traffic,45.278885369959184,334.29867964373994,Traffic Jam
TXN_62,Warehouse,Supplier A,2024-07-05 11:52:52.342727,RFID_161,39.920417345996476,-77.43748675614835,-0.8569856262886058,34.72229894000556,Route_62,93.03806256432149,Delivered,Weather,24.97106347694832,165.70332679941254,Strike
TXN_63,Manufacturing,Warehouse C,2024-12-15 11:52:52.342727,RFID_162,38.841367069322594,-75.9679819138358,21.95700642176717,73.57543547006284,Route_63,55.21346379748859,In Transit,Traffic,32.50050166961493,476.8943364063458,Traffic Jam
TXN_64,Manufacturing,Supplier A,2024-12-09 11:52:52.342727,RFID_163,37.08883391083667,-77.70380061201521,23.064195023061973,37.71184386441773,Route_64,39.50955946164326,Delivered,Equipment Failure,37.368762242959846,126.39132419321113,Traffic Jam
TXN_65,Warehouse,Carrier B,2024-11-16 11:52:52.342727,RFID_164,37.10678501138535,-79.74021711222866,24.182716905340968,80.58936682205425,Route_65,76.34191725609752,Delivered,Human Error,6.288701695222349,484.54392864488557,Traffic Jam
TXN_66,Logistics,Warehouse C,2024-10-05 11:52:52.342727,RFID_165,38.687911507944456,-76.06860900307983,7.033091253589358,27.19898145102337,Route_66,13.304164913475997,In Transit,Traffic,28.845945359879867,56.6852551283767,Equipment Failure
TXN_67,Retailer,Supplier A,2024-07-28 11:52:52.342727,RFID_166,36.193885728841515,-78.99318108932013,-4.320019210348623,28.81686374655508,Route_67,52.72921054392861,Delivered,Weather,1.6462992625589603,266.5065613175805,Weather
TXN_68,Manufacturing,Warehouse C,2024-07-18 11:52:52.342727,RFID_167,35.55237056565697,-78.70689582555981,38.425691625451236,88.5406088570431,Route_68,40.26910548433002,In Transit,Traffic,23.883172002658842,200.01552715245325,Weather
TXN_69,Retailer,Supplier A,2024-05-30 11:52:52.342727,RFID_168,36.77311078820388,-79.17646823283852,6.290187056099612,67.16872287890033,Route_69,92.84822965922992,In Transit,Equipment Failure,7.4324487177709155,252.10553626861287,Strike
TXN_70,Logistics,Supplier A,2024-10-09 11:52:52.342727,RFID_169,36.436194958270406,-78.34892467564251,25.421182962364636,79.2821057100267,Route_70,11.08027245454143,In Transit,Weather,8.780300446180066,306.79906054135506,Traffic Jam
TXN_71,Logistics,Supplier A,2024-04-22 11:52:52.342727,RFID_170,36.48154060227995,-76.21624247155682,26.798344144541932,42.703056414606266,Route_71,59.753338814651414,Delivered,Equipment Failure,17.522283201244875,246.01512110571906,Weather
TXN_72,Logistics,Carrier B,2024-09-08 11:52:52.342727,RFID_171,36.16803875524955,-77.4030707024803,22.450333768576858,67.35386246644231,Route_72,76.65972229599635,Delivered,Equipment Failure,20.756984002392144,236.68108263571773,Traffic Jam
TXN_73,Manufacturing,Carrier B,2024-02-13 11:52:52.342727,RFID_172,35.210465948181806,-78.97559362924643,9.08083273961417,61.5969279116018,Route_73,53.65161887716371,In Transit,Traffic,29.912276377544988,379.7255369359879,Strike
TXN_74,Logistics,Warehouse C,2024-05-05 11:52:52.342727,RFID_173,35.08936967366707,-75.61084960923979,7.199331419382959,62.22050840860629,Route_74,17.68627271464495,Delivered,Equipment Failure,3.572564085048752,358.6443237889091,Traffic Jam
TXN_75,Manufacturing,Supplier A,2024-11-17 11:52:52.342727,RFID_174,39.938611948680155,-75.60209072524235,21.89507272162164,67.77727216764052,Route_75,97.5215251025112,Delivered,Weather,24.177204539397344,424.9720769161315,Weather
TXN_76,Logistics,Supplier A,2024-05-12 11:52:52.342727,RFID_175,37.138865668679315,-75.64710787476997,33.97430351252612,60.2751421190369,Route_76,56.62093882384881,Delivered,Equipment Failure,8.766006252148854,162.481541557773,Traffic Jam
TXN_77,Retailer,Carrier B,2024-08-02 11:52:52.342727,RFID_176,36.92163323579841,-78.8060189430923,37.6030178015528,50.03436585118662,Route_77,65.27676198871103,In Transit,Equipment Failure,27.55080840152361,324.28782938932864,Weather
TXN_78,Retailer,Supplier A,2024-11-06 11:52:52.342727,RFID_177,38.39823641346535,-77.74380327909506,-0.23423880183090695,39.31458860663828,Route_78,31.29488044367566,Delivered,Traffic,30.595421388536806,313.33765342678424,Strike
TXN_79,Warehouse,Carrier B,2024-03-23 11:52:52.342727,RFID_178,36.09126943932532,-75.07505171929563,1.9672875668973937,73.80069316392414,Route_79,53.514827659612344,In Transit,Equipment Failure,26.722044314536987,216.38201489270995,Traffic Jam
TXN_80,Retailer,Supplier A,2025-01-01 11:52:52.342727,RFID_179,39.749805919751125,-76.13993761845005,37.51313164523859,35.83907010022303,Route_80,48.623454276248964,Delivered,Human Error,35.43818450295877,268.7258938562064,Weather
TXN_81,Warehouse,Warehouse C,2024-07-27 11:52:52.342727,RFID_180,38.93172507207776,-79.8641628938722,28.144085275065663,68.46480143080899,Route_81,16.740625780178537,Delivered,Traffic,16.109243723563264,191.20196448757792,Strike
TXN_82,Retailer,Supplier A,2024-02-25 11:52:52.342727,RFID_181,35.4470550115613,-79.67397704369753,34.734722117339786,36.33329758545287,Route_82,19.55443181927205,In Transit,Traffic,36.725116398390284,113.82997892764334,Traffic Jam
TXN_83,Manufacturing,Supplier A,2024-09-06 11:52:52.342727,RFID_182,37.08790387892464,-77.68034311593834,4.118468536090441,63.77311189681177,Route_83,85.37252676568971,Delivered,Weather,20.772819921993296,146.21054479822976,Strike
TXN_84,Retailer,Retailer D,2024-02-16 11:52:52.342727,RFID_183,39.39559153781082,-75.4538989706922,21.441364199923083,72.29547869903203,Route_84,31.58379569859312,In Transit,Weather,23.240855919484645,97.4811408805405,Weather
TXN_85,Warehouse,Carrier B,2024-09-25 11:52:52.342727,RFID_184,39.72366011145705,-77.30649101023643,26.551281748786312,35.30997222345775,Route_85,27.546244434876748,Delivered,Weather,31.108902108531428,357.38130883555584,Traffic Jam
TXN_86,Warehouse,Supplier A,2024-02-05 11:52:52.342727,RFID_185,37.33700755624935,-77.51093745982855,25.60503484511377,24.19603106029158,Route_86,55.44203061251253,In Transit,Weather,0.88120243196275,347.3273268991182,Traffic Jam
TXN_87,Logistics,Supplier A,2024-11-07 11:52:52.342727,RFID_186,38.06705694605354,-79.47263150021685,13.366826089001414,29.168162009592187,Route_87,79.18724182262616,Delivered,Human Error,31.39172262817192,477.77286721094276,Traffic Jam
TXN_88,Manufacturing,Retailer D,2024-12-25 11:52:52.342727,RFID_187,35.83516973046038,-76.71609947637853,-4.307229873891119,62.41978770897178,Route_88,15.575186672108913,Delivered,Traffic,29.692087155461536,378.3552861412586,Strike
TXN_89,Retailer,Retailer D,2024-12-19 11:52:52.342727,RFID_188,39.95584313068488,-75.88948419699888,21.23167255619184,79.46124843580148,Route_89,61.912712767443026,Delivered,Equipment Failure,14.872661604157436,73.42062744025915,Strike
TXN_90,Logistics,Carrier B,2025-01-12 11:52:52.342727,RFID_189,36.15835850691722,-78.0978999624622,6.389569263082395,23.149777486479707,Route_90,20.728939855651603,In Transit,Weather,4.118125675175495,447.9103282680294,Weather
TXN_91,Retailer,Retailer D,2024-04-04 11:52:52.342727,RFID_190,39.71365887067563,-76.12194074537337,15.261441076430064,71.39058813291524,Route_91,13.281494574305661,In Transit,Weather,4.364901595825975,438.2038233255766,Equipment Failure
TXN_92,Retailer,Warehouse C,2024-11-30 11:52:52.342727,RFID_191,38.248233244961845,-75.17761673049594,38.09114567877178,43.892305216503644,Route_92,14.746955694599565,In Transit,Weather,44.31473985529097,249.4941443477144,Traffic Jam
TXN_93,Logistics,Retailer D,2024-11-24 11:52:52.342727,RFID_192,38.038683974394296,-78.98116770436155,12.956589293909563,53.496985894366574,Route_93,85.07476973875973,Delivered,Equipment Failure,33.085407418840184,313.6383727375647,Traffic Jam
TXN_94,Logistics,Warehouse C,2024-12-01 11:52:52.342727,RFID_193,37.563442555082545,-77.3833518440263,32.7910722998992,85.02016848918959,Route_94,20.61752352652554,In Transit,Weather,6.100925460995539,489.2352496126335,Weather
TXN_95,Logistics,Carrier B,2024-07-24 11:52:52.342727,RFID_194,36.153349058588795,-78.56431020957712,3.4843272587163003,43.238005331509186,Route_95,14.063622797106277,In Transit,Equipment Failure,17.122712126827505,289.53696373167486,Traffic Jam
TXN_96,Logistics,Carrier B,2024-04-04 11:52:52.342727,RFID_195,35.88264016002754,-76.03572790483081,25.2607224111263,52.573585375764026,Route_96,49.41098984286211,In Transit,Traffic,28.439183707276626,457.3948227692404,Strike
TXN_97,Logistics,Carrier B,2024-10-05 11:52:52.342727,RFID_196,36.102431045350876,-77.11203317059422,38.96531294975246,20.95776903324768,Route_97,85.95941247478223,In Transit,Traffic,40.107441844351136,87.3674410145839,Strike
TXN_98,Retailer,Carrier B,2024-12-12 11:52:52.342727,RFID_197,35.93219131072127,-76.82708791224849,-0.41481046071784444,25.711910400338684,Route_98,33.61675388403717,In Transit,Traffic,2.0957245782244094,135.9733409189073,Traffic Jam
TXN_99,Logistics,Carrier B,2024-08-24 11:52:52.342727,RFID_198,38.897922367833765,-76.01042920192053,-4.625602599776359,38.10141137943488,Route_99,47.95413557733247,In Transit,Human Error,11.358390310560425,248.339724548593,Traffic Jam
TXN_100,Manufacturing,Warehouse C,2024-02-21 11:52:52.342727,RFID_199,36.75062629583365,-78.02014763668772,14.511225668467645,21.94965685747521,Route_100,13.593027930737609,In Transit,Equipment Failure,42.70795153417824,313.1405637517871,Strike
TXN_101,Warehouse,Warehouse C,2024-02-17 11:52:52.342727,RFID_200,35.28921338281698,-75.42454965796479,-0.831853262688476,64.19627282337757,Route_101,50.417066272138825,In Transit,Weather,0.43994640882319125,417.3025333382601,Traffic Jam
TXN_102,Logistics,Carrier B,2024-10-24 11:52:52.342727,RFID_201,39.84551315070406,-77.3348556637693,28.677295735430413,49.847884976113576,Route_102,61.98517725734203,In Transit,Weather,9.667156934106595,494.71795181443406,Strike
TXN_103,Logistics,Retailer D,2024-10-19 11:52:52.342727,RFID_202,39.41892942481713,-79.21022588582326,36.15468987318515,58.37016419096154,Route_103,61.38163483769303,In Transit,Weather,46.03316044670237,224.9831734133524,Equipment Failure
TXN_104,Retailer,Supplier A,2024-07-16 11:52:52.342727,RFID_203,39.63876141597606,-76.52050440915599,14.530943771894147,32.22530301274307,Route_104,39.918402295692864,Delivered,Weather,29.443288633064213,71.33703626303821,Equipment Failure
TXN_105,Logistics,Carrier B,2024-07-24 11:52:52.342727,RFID_204,39.974539113232176,-76.03369324780873,6.642023896994843,40.71524206056313,Route_105,38.3979862596822,Delivered,Human Error,12.56022559860031,410.52717648289615,Traffic Jam
TXN_106,Logistics,Retailer D,2024-02-16 11:52:52.342727,RFID_205,35.869476246097435,-78.41619161466237,14.54814935529744,66.46771323969077,Route_106,19.59612570429381,In Transit,Weather,3.215572531000685,321.97132358726367,Traffic Jam
TXN_107,Logistics,Supplier A,2024-05-08 11:52:52.342727,RFID_206,36.981210094513294,-75.71410371500623,27.555151803250048,87.57119065412799,Route_107,43.01184885816416,Delivered,Human Error,1.3531843414666636,139.34428649069076,Traffic Jam
TXN_108,Retailer,Carrier B,2024-04-09 11:52:52.342727,RFID_207,38.791192378520456,-75.46928372617117,-4.592562728883306,23.529174152154646,Route_108,18.95452019856682,Delivered,Equipment Failure,11.747763822572509,272.67280547963907,Strike
TXN_109,Logistics,Carrier B,2024-07-10 11:52:52.342727,RFID_208,38.48010309026896,-78.61547756311096,21.525429526811372,82.32690245986862,Route_109,78.99363502408464,In Transit,Traffic,42.3113193402677,384.03961049017596,Equipment Failure
TXN_110,Warehouse,Warehouse C,2024-09-10 11:52:52.342727,RFID_209,35.769479531699275,-75.08239263642389,22.598125819932058,60.38168409178459,Route_110,96.96468679733673,In Transit,Weather,19.963855406280455,396.6853041808897,Equipment Failure
TXN_111,Retailer,Supplier A,2024-09-26 11:52:52.342727,RFID_210,39.07916562495309,-79.29644235975621,23.695971110317096,59.47436967289366,Route_111,97.30670110000362,In Transit,Traffic,34.576001719967664,274.8282853994429,Weather
TXN_112,Warehouse,Supplier A,2024-07-02 11:52:52.342727,RFID_211,36.122202859183304,-78.98992165798755,5.890993599139474,55.01949746454322,Route_112,87.85639894378545,Delivered,Equipment Failure,44.077681698237974,187.3465385579866,Weather
TXN_113,Retailer,Retailer D,2024-05-28 11:52:52.342727,RFID_212,36.119088074113115,-79.07887580380986,27.132372552015703,24.85758601329284,Route_113,64.07129344056571,In Transit,Equipment Failure,19.585942156935197,488.18416191732206,Traffic Jam
TXN_114,Logistics,Warehouse C,2024-10-13 11:52:52.342727,RFID_213,37.68487211446707,-75.53005144996065,-0.8873831150700617,26.29137962153125,Route_114,73.07791275194919,Delivered,Weather,9.181313809795059,348.51317493042177,Strike
TXN_115,Warehouse,Warehouse C,2024-03-10 11:52:52.342727,RFID_214,37.96469967420852,-76.7285372383752,3.9671651410060367,62.06384039613603,Route_115,35.66852224123727,In Transit,Equipment Failure,24.821660681132137,233.70688370583443,Traffic Jam
TXN_116,Retailer,Warehouse C,2025-01-18 11:52:52.342727,RFID_215,37.90043103918906,-79.23947858388864,34.48615209945169,43.86710000048908,Route_116,66.76933781553586,Delivered,Traffic,43.588016978873014,176.2084508920936,Equipment Failure
